elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
40.545,,8.24,-175.69,-1.57,2.18,-0.25,-0.35,False,False,False,False,False,False,0.017,-0.012,True,False,LOW
40.735,,7.9,-174.49,-1.6,2.06,0.29,-0.39,False,False,False,False,False,False,0.018,-0.01,True,False,LOW
40.776,,7.78,-175.3,-1.73,2.01,0.22,-0.42,False,False,False,False,False,False,0.023,-0.012,True,False,LOW
40.933,,7.8,-175.1,-1.76,1.93,0.17,-0.5,False,False,False,False,False,False,0.021,-0.013,True,False,LOW
40.959,,7.68,-173.82,-1.7,1.91,0.35,-0.51,False,False,False,False,False,False,0.032,-0.003,True,False,LOW
41.141,,8.03,-174.51,-1.67,2.0,0.55,-0.5,False,False,False,False,False,False,0.023,-0.006,True,False,LOW
41.164,,7.7,-175.62,-1.73,1.97,0.43,-0.51,False,False,False,False,False,False,0.024,-0.005,True,False,LOW
41.332,,8.0,-176.19,-1.72,2.01,-0.3,-0.53,False,False,False,False,False,False,0.045,-0.008,True,False,LOW
41.362,,7.94,-175.57,-1.64,2.01,-0.3,-0.52,False,False,False,False,False,False,0.066,-0.01,True,False,LOW
41.536,,7.73,-175.52,-1.49,1.89,-0.3,-0.41,False,False,False,False,False,False,0.044,-0.007,True,False,LOW
41.559,,7.45,-175.38,-1.49,1.84,-0.28,-0.4,False,False,False,False,False,False,0.038,-0.011,True,False,LOW
41.73,,7.86,-175.2,-1.53,1.88,-0.12,-0.38,False,False,False,False,False,False,0.04,-0.013,True,False,LOW
41.765,,8.05,-175.62,-1.61,1.92,-0.17,-0.39,False,False,False,False,False,False,0.044,0.019,True,False,LOW
41.929,,7.98,-175.5,-1.47,1.98,-0.22,-0.34,False,False,False,False,False,False,0.047,0.013,True,False,LOW
41.952,,7.76,-175.54,-1.35,1.96,-0.23,-0.32,False,False,False,False,False,False,0.029,-0.001,True,False,LOW
42.123,,8.41,-175.55,-1.41,2.22,-0.28,-0.28,False,False,False,False,False,False,0.029,-0.003,True,False,LOW
42.147,,8.45,-175.52,-1.46,2.26,-0.28,-0.28,False,False,False,False,False,False,0.012,-0.006,True,False,LOW
42.338,,8.67,-176.4,-1.59,2.51,-0.77,-0.35,False,False,False,False,False,False,-0.01,0.016,True,False,LOW
42.363,,7.8,-175.83,-1.77,2.42,-0.75,-0.39,False,False,False,False,False,False,-0.016,0.019,True,False,LOW
42.521,,8.09,-175.67,-1.89,2.28,-0.59,-0.55,False,False,False,False,False,False,-0.003,0.001,True,False,LOW
42.546,,7.84,-175.61,-1.7,2.23,-0.56,-0.55,False,False,False,False,False,False,-0.004,-0.0,True,False,LOW
42.73,,8.19,-174.66,-1.53,2.24,0.05,-0.44,False,False,False,False,False,False,-0.003,-0.005,True,False,LOW
42.756,,8.06,-175.17,-1.7,2.22,0.05,-0.46,False,False,False,False,False,False,0.001,-0.009,True,False,LOW
42.928,,8.03,-175.37,-1.81,2.15,-0.05,-0.55,False,False,False,False,False,False,0.001,-0.011,True,False,LOW
42.954,,7.83,-175.45,-1.72,2.11,-0.07,-0.55,False,False,False,False,False,False,-0.004,-0.008,True,False,LOW
43.131,,7.78,-175.45,-1.78,1.97,-0.15,-0.58,False,False,False,False,False,False,-0.004,-0.008,True,False,LOW
43.179,,7.7,-175.13,-1.77,1.92,-0.09,-0.58,False,False,False,False,False,False,0.001,-0.01,True,False,LOW
43.322,,7.76,-174.93,-1.75,1.87,0.09,-0.58,False,False,False,False,False,False,0.003,-0.011,True,False,LOW
43.346,,8.01,-175.52,-1.72,1.89,0.04,-0.57,False,False,False,False,False,False,0.029,-0.004,True,False,LOW
43.534,,7.64,-175.28,-1.7,1.79,-0.01,-0.55,False,False,False,False,False,False,0.025,-0.006,True,False,LOW
43.558,,8.06,-175.33,-1.65,1.83,-0.02,-0.54,False,False,False,False,False,False,0.028,-0.006,True,False,LOW
43.729,,8.04,-175.61,-1.63,1.97,-0.21,-0.49,False,False,False,False,False,False,0.041,-0.007,True,False,LOW
43.755,,7.51,-175.29,-1.59,1.91,-0.19,-0.48,False,False,False,False,False,False,0.04,-0.009,True,False,LOW
43.934,,7.56,-175.7,-1.69,1.75,-0.34,-0.5,False,False,False,False,False,False,0.042,-0.007,True,False,LOW
43.956,,7.59,-175.59,-1.57,1.74,-0.34,-0.49,False,False,False,False,False,False,0.046,-0.007,True,False,LOW
44.149,,7.39,-174.72,-1.51,1.58,0.13,-0.4,False,False,False,False,False,False,0.048,-0.01,True,False,LOW
44.192,,7.75,-175.24,-1.67,1.63,0.1,-0.42,False,False,False,False,False,False,0.047,-0.012,True,False,LOW
44.336,,8.19,-174.75,-1.6,1.92,0.28,-0.42,False,False,False,False,False,False,0.048,-0.015,True,False,LOW
44.36,,7.88,-175.16,-1.68,1.92,0.25,-0.43,False,False,False,False,False,False,0.047,-0.015,True,False,LOW
44.524,,7.87,-175.24,-1.73,1.92,0.12,-0.5,False,False,False,False,False,False,0.05,-0.016,True,False,LOW
44.548,,8.01,-175.48,-1.72,1.94,0.07,-0.5,False,False,False,False,False,False,0.053,-0.015,True,False,LOW
44.742,,7.75,-175.11,-1.63,1.87,0.1,-0.48,False,False,False,False,False,False,0.033,-0.005,True,False,LOW
44.775,,7.96,-175.45,-1.44,1.89,0.04,-0.44,False,False,False,False,False,False,0.031,-0.007,True,False,LOW
44.926,,7.87,-175.61,-1.48,1.91,-0.17,-0.37,False,False,False,False,False,False,0.029,0.002,True,False,LOW
44.95,,8.47,-177.08,-1.63,1.99,-0.4,-0.38,False,False,False,False,False,False,0.018,0.053,False,False,LOW
45.135,,8.07,-175.76,-1.39,2.06,-0.47,-0.29,False,False,False,False,False,False,0.075,0.017,True,False,LOW
45.161,,7.98,-175.99,-1.46,2.06,-0.51,-0.29,False,False,False,False,False,False,0.065,0.008,True,False,LOW
45.327,,8.21,-176.77,-1.45,2.16,-1.05,-0.28,False,False,False,False,False,False,0.049,0.007,True,False,LOW
45.351,,8.37,-176.32,-1.5,2.2,-1.05,-0.29,False,False,False,False,False,False,0.052,0.005,True,False,LOW
45.536,,7.82,-175.9,-1.59,2.02,-0.85,-0.36,False,False,False,False,False,False,0.051,0.002,True,False,LOW
45.56,,8.04,-176.54,-1.69,2.03,-0.91,-0.38,False,False,False,False,False,False,0.053,-0.0,True,False,LOW
45.728,,8.05,-176.76,-1.62,2.07,-1.23,-0.41,False,False,False,False,False,False,0.054,-0.001,True,False,LOW
45.751,,7.94,-176.51,-1.61,2.06,-1.24,-0.42,False,False,False,False,False,False,0.056,-0.001,True,False,LOW
45.938,,8.09,-175.53,-1.52,2.11,-0.73,-0.38,False,False,False,False,False,False,0.055,-0.001,True,False,LOW
45.963,,7.87,-176.37,-1.65,2.08,-0.79,-0.39,False,False,False,False,False,False,0.062,0.007,True,False,LOW
46.126,,8.15,-175.85,-1.65,2.14,-0.7,-0.43,False,False,False,False,False,False,0.063,0.006,True,False,LOW
46.148,,8.08,-176.17,-1.62,2.14,-0.73,-0.43,False,False,False,False,False,False,0.062,0.004,True,False,LOW
46.335,,8.2,-175.96,-1.57,2.2,-0.73,-0.41,False,False,False,False,False,False,0.064,0.004,True,False,LOW
46.358,,8.37,-176.25,-1.45,2.23,-0.77,-0.4,False,False,False,False,False,False,0.067,0.004,True,False,LOW
46.529,,8.37,-176.28,-1.55,2.33,-0.91,-0.38,False,False,False,False,False,False,0.066,0.002,True,False,LOW
46.556,,8.57,-175.39,-1.5,2.38,-0.8,-0.38,False,False,False,False,False,False,0.001,-0.003,True,False,LOW
46.736,,8.02,-176.01,-1.58,2.22,-0.79,-0.39,False,False,False,False,False,False,-0.036,0.001,True,False,LOW
46.759,,8.21,-175.72,-1.54,2.22,-0.75,-0.39,False,False,False,False,False,False,-0.038,0.001,True,False,LOW
46.929,,7.98,-175.34,-1.55,2.13,-0.42,-0.38,False,False,False,False,False,False,-0.011,-0.003,True,False,LOW
46.953,,8.0,-175.54,-1.54,2.12,-0.4,-0.38,False,False,False,False,False,False,-0.005,-0.005,True,False,LOW
47.136,,8.11,-175.53,-1.62,2.14,-0.35,-0.41,False,False,False,False,False,False,-0.003,-0.007,True,False,LOW
47.159,,8.15,-175.77,-1.6,2.15,-0.37,-0.42,False,False,False,False,False,False,0.035,0.004,True,False,LOW
47.34,,8.08,-175.82,-1.51,2.14,-0.49,-0.37,False,False,False,False,False,False,0.025,0.002,True,False,LOW
47.363,,7.92,-175.56,-1.49,2.12,-0.47,-0.37,False,False,False,False,False,False,0.03,-0.001,True,False,LOW
47.54,,7.92,-175.47,-1.47,2.04,-0.35,-0.33,False,False,False,False,False,False,0.034,-0.001,True,False,LOW
47.562,,7.95,-174.9,-1.24,2.04,-0.26,-0.3,False,False,False,False,False,False,0.052,0.006,True,False,LOW
47.734,,8.25,-174.8,-1.06,2.18,0.1,-0.08,False,False,False,False,False,False,0.059,0.004,True,False,LOW
47.756,,7.49,-174.78,-1.06,2.1,0.15,-0.06,False,False,False,False,False,False,0.051,0.008,True,False,LOW
