elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
32.166,,1.1,-171.31,-2.09,1.16,0.38,0.41,False,False,False,False,False,False,0.012,-0.003,True,False,LOW
32.345,,1.19,-171.55,-1.99,1.21,0.18,0.51,False,False,False,False,False,False,0.032,-0.012,True,False,LOW
32.368,,1.15,-171.01,-2.04,1.21,0.23,0.51,False,False,False,False,False,False,0.029,-0.01,True,False,LOW
32.542,,1.15,-170.6,-2.13,1.21,0.61,0.48,False,False,False,False,False,False,0.014,-0.005,True,False,LOW
32.565,,1.12,-170.69,-2.12,1.2,0.65,0.48,False,False,False,False,False,False,0.012,-0.004,True,False,LOW
32.768,,1.26,-170.22,-2.22,1.27,1.04,0.41,False,False,False,False,False,False,0.031,0.053,False,False,LOW
32.794,,1.2,-171.08,-2.32,1.27,0.96,0.39,False,False,False,False,False,False,-0.002,-0.005,True,False,LOW
32.94,,0.95,-171.25,-2.24,1.14,0.65,0.37,False,False,False,False,False,False,0.011,-0.016,True,False,LOW
32.962,,0.48,-171.15,-2.04,1.07,0.62,0.39,False,False,False,False,False,False,0.014,-0.009,True,False,LOW
33.147,,0.62,-170.97,-2.09,0.86,0.6,0.44,False,False,False,False,False,False,0.008,-0.007,True,False,LOW
33.169,,0.95,-171.56,-2.05,0.88,0.53,0.45,False,False,False,False,False,False,0.015,-0.006,True,False,LOW
33.34,,1.03,-170.6,-2.16,0.99,0.75,0.44,False,False,False,False,False,False,0.01,-0.005,True,False,LOW
33.363,,0.99,-170.71,-2.17,1.0,0.76,0.43,False,False,False,False,False,False,0.01,-0.004,True,False,LOW
33.55,,1.14,-170.94,-2.03,1.11,0.69,0.5,False,False,False,False,False,False,0.034,-0.009,True,False,LOW
33.578,,1.1,-170.57,-2.05,1.11,0.73,0.5,False,False,False,False,False,False,0.035,-0.01,True,False,LOW
33.741,,1.11,-170.82,-2.09,1.14,0.74,0.5,False,False,False,False,False,False,0.04,-0.011,True,False,LOW
33.764,,1.42,-170.69,-2.04,1.19,0.75,0.5,False,False,False,False,False,False,0.04,-0.015,True,False,LOW
33.948,,1.2,-170.95,-1.99,1.23,0.68,0.55,False,False,False,False,False,False,0.044,-0.011,True,False,LOW
33.971,,1.17,-170.84,-2.04,1.23,0.68,0.55,False,False,False,False,False,False,0.046,-0.012,True,False,LOW
